ts,ecg
1365004409.87963,14884.7832
1365004409.8934,14922.4541
1365004409.89347,14892.32031
1365004409.90335,14911.11914
1365004409.91837,14928.08496
1365004409.91855,14878.5293
1365004409.9334,14916.06543
1365004409.93347,14894.38379
1365004409.9744,14898.45215
1365004409.97456,14944.13574
1365004409.97835,14890.34082
1365004409.98032,14932.34863
1365004409.98037,14909.34766
1365004409.99236,14894.26172
1365004409.9925,14940.05566
1365004410.0033,14889.4248
1365004410.00341,14918.7041
1365004410.01739,14908.19922
1365004410.01761,14878.3584
1365004410.02837,14922.23438
1365004410.04249,14875.76855
1365004410.0429,14911.2041
1365004410.05841,14948.63086
1365004410.05848,14898.7207
1365004410.07245,14941.60742
1365004410.07299,14898.81836
1365004410.08637,14895.27637
1365004410.09741,14936.7334
1365004410.0975,14884.7959
1365004410.11341,14917.69043
1365004410.11371,14895.37402
1365004410.1284,14889.37598
1365004410.12871,14938.0166
1365004410.14236,14883.57422
1365004410.14244,14882.02246
1365004410.15238,14810.49121
1365004410.16933,14730.91113
1365004410.16939,14915.04004
1365004410.18443,15429.57227
1365004410.1845,15977.19531
1365004410.20335,15954.45117
1365004410.20344,15634.08789
1365004410.21437,15312.14941
1365004410.21444,15024.93848
1365004410.21834,14908.33398
1365004410.23747,14921.41602
1365004410.23766,14855.25977
1365004410.25238,14879.86035
1365004410.25247,14855.65039
1365004410.26538,14838.50098
1365004410.26545,14874.58398
1365004410.27735,14814.18066
1365004410.29243,14847.22168
1365004410.2925,14845.16992
1365004410.30837,14808.20703
1365004410.30843,14847.13672
1365004410.32243,14800.90332
1365004410.3225,14808.70801
1365004410.33633,14808.10938
1365004410.33639,14743.29688
1365004410.34737,14786.13477
1365004410.36235,14744.99512
1365004410.3624,14740.85352
1365004410.37737,14755.86621
1365004410.37744,14704.42871
1365004410.38937,14745.69141
1365004410.38946,14721.93262
1365004410.40032,14713.84668
1365004410.41742,14774.73828
1365004410.41752,14744.17676
1365004410.43738,14792.42578
1365004410.43745,14810.61426
1365004410.45341,14805.84961
1365004410.45348,14871.06543
1365004410.46335,14838.76953
1365004410.46731,14862.41797
1365004410.46737,14879.93359
1365004410.48544,14853.19531
1365004410.48551,14900.6875
1365004410.50032,14861.48926
1365004410.50038,14871.83496
1365004410.51443,14902.93457
1365004410.5145,14854.64844
1365004410.52537,14897.30371
1365004410.54045,14879.94629
1365004410.54052,14869.9668
1365004410.55539,14910.66699
1365004410.55546,14855.49121
1365004410.57045,14893.39453
1365004410.57062,14888.67969
1365004410.58535,14857.18945
1365004410.58542,14911.0459
1365004410.59535,14863.83496
1365004410.61036,14882.38867
1365004410.61044,14903.44824
1365004410.62765,14864.73828
1365004410.62779,14912.63379
1365004410.64837,14876.23242
1365004410.65235,14884.82031
1365004410.65244,14914.45312
1365004410.66736,14866.7168
1365004410.66745,14910.04395
1365004410.68541,14891.50195
1365004410.68548,14886.08984
1365004410.70038,14934.10742
1365004410.70046,14877.97949
1365004410.70434,14911.49707
1365004410.70442,14913.92871
1365004410.72041,14889.11914
1365004410.73537,14932.45801
1365004410.73544,14883.7207
1365004410.75045,14899.77148
1365004410.75052,14907.14844
1365004410.76737,14866.09473
1365004410.76745,14935.23145
1365004410.77031,14912.38867
1365004410.78942,14918.16699
1365004410.7895,14951.97754
1365004410.80541,14893.26074
1365004410.80551,14926.97363
1365004410.81967,14912.30371
1365004410.81982,14914.74707
1365004410.83351,14953.93262
1365004410.8337,14896.52148
1365004410.84438,14933.80176
1365004410.85937,14941.94922
1365004410.85943,14905.51172
1365004410.87436,14922.57617
1365004410.87443,14820.25098
1365004410.89053,14773.37012
1365004410.89937,14865.72754
1365004410.89944,15307.66699
1365004410.90751,15951.14062
1365004410.91433,16003.29883
1365004410.92948,15754.94336
1365004410.92967,15446.79492
1365004410.94454,15104.20117
1365004410.94479,15004.05078
1365004410.95738,14941.68066
1365004410.96838,14911.07031
1365004410.96845,14952.44238
1365004410.98339,14892.33203
1365004410.98345,14912.2666
1365004410.99947,14906.72168
1365004410.99964,14872.55566
1365004411.01239,14917.43359
1365004411.01246,14868.5498
1365004411.02334,14884.88086
1365004411.03836,14890.26758
1365004411.03843,14833.33398
1365004411.0544,14881.07031
1365004411.05447,14832.40527
1365004411.06938,14825.30859
1365004411.06944,14844.7666
1365004411.08241,14775.6543
1365004411.08248,14813.80176
1365004411.09344,14788.05273
1365004411.1094,14765.27148
1365004411.10947,14795.52832
1365004411.14839,14743.54102
1365004411.14845,14779.00098
1365004411.15137,14791.52148
1365004411.15142,14782.0918
1365004411.15336,14866.57031
1365004411.16738,14834.53027
1365004411.16756,14867.73145
1365004411.17843,14892.42969
1365004411.1785,14867.2666
1365004411.19342,14933.25195
1365004411.19398,14902.25098
1365004411.20644,14922.0752
1365004411.21734,14953.5166
1365004411.21739,14902.61719
1365004411.23348,14950.28027
1365004411.23397,14932.71484
1365004411.2484,14927.15723
1365004411.24847,14961.81152
1365004411.26238,14904.81543
1365004411.26272,14944.24609
1365004411.27239,14939.40918
1365004411.28738,14911.42383
1365004411.28744,14970.1543
1365004411.30336,14912.43848
1365004411.30361,14936.68457
1365004411.31738,14961.28613
1365004411.31744,14930.95605
1365004411.33049,14969.5918
1365004411.33101,14933.99707
1365004411.34239,14954.32324
1365004411.35743,14985.78906
1365004411.35762,14930.60156
1365004411.37337,14982.42969
1365004411.37359,14957.20605
1365004411.38835,14950.97656
1365004411.38844,14997.72363
1365004411.39538,14937.75977
1365004411.41239,14979.18066
1365004411.41245,14982.8457
1365004411.42734,14950.51172
1365004411.42752,14988.03711
1365004411.44244,14934.08301
1365004411.44251,14952.05078
1365004411.45632,14991.61523
1365004411.45655,14965.90332
1365004411.46739,15025.29199
1365004411.48338,14981.86816
1365004411.48346,14971.57129
1365004411.49839,15008.14258
1365004411.49861,14966.20801
1365004411.51041,15008.30176
1365004411.52035,14986.0459
1365004411.5204,14983.79785
1365004411.53738,15024.40039
1365004411.53761,14954.98242
1365004411.55236,15007.99609
1365004411.55242,14985.1416
1365004411.56737,14893.29688
1365004411.56761,14882.15723
1365004411.58145,14894.28613
1365004411.58152,15373.94531
1365004411.59051,15967.72852
1365004411.60738,16002.07715
1365004411.60775,15825.39941
1365004411.62234,15469.71094
1365004411.62252,15214.55176
1365004411.63439,15082.80078
1365004411.63462,14979.97461
1365004411.64534,15007.72754
1365004411.66256,14973.43945
1365004411.66301,14958.41504
1365004411.67741,14995.24316
1365004411.67747,14930.95605
1365004411.69049,14969.45801
1365004411.69116,14965.93945
1365004411.70542,14935.86621
1365004411.70564,14979.47363
1365004411.71534,14923.50488
1365004411.73239,14938.99316
1365004411.73263,14944.77148
1365004411.74736,14894.81152
1365004411.74742,14927.01074
1365004411.75939,14862.33203
1365004411.76836,14871.21191
1365004411.76858,14893.33398
1365004411.77534,14818.44336
1365004411.78548,14853.35449
1365004411.80036,14818.80957
1365004411.80058,14812.83691
1365004411.81735,14859.24121
1365004411.81756,14817.00195
1365004411.82938,14884.00195
1365004411.8404,14897.91406
1365004411.84047,14896.64355
1365004411.8604,14963.22754
1365004411.86063,14917.94727
1365004411.87338,14960.80957
1365004411.87345,14988.80664
1365004411.8843,14953.16309
1365004411.8945,15010.25586
1365004411.89503,14968.65137
1365004411.90941,14981.85547
1365004411.90948,15007.51953
1365004411.92936,14958.07324
1365004411.92957,15006.7627
1365004411.94442,14980.40234
1365004411.9445,14979.53516
1365004411.95538,15020.83398
1365004411.9556,14961.18848
1365004411.96237,14998.08984
1365004411.97936,14993.24023
1365004411.97942,14976.61523
1365004411.99537,15029.00586
1365004411.99559,14980.65918
1365004412.00841,15006.37109
1365004412.01731,15019.08691
1365004412.01744,14983.3584
1365004412.02537,15036.46875
1365004412.03443,14995.52441
1365004412.04933,15017.31641
1365004412.04945,15044.37207
1365004412.0644,14992.54395
1365004412.06462,15040.43945
1365004412.07936,15001.90039
1365004412.08847,15017.8291
1365004412.08866,15061.75391
1365004412.09432,14984.27441
1365004412.13238,15023.10547
1365004412.13428,15013.1748
1365004412.13434,14984.93359
1365004412.13734,15052.83691
1365004412.13739,15016.16797
1365004412.14336,15051.46875
1365004412.16236,15059.68945
1365004412.16243,15007.42188
1365004412.17535,15052.94727
1365004412.17542,15010.64648
1365004412.18934,15028.06543
1365004412.18941,15063.42773
1365004412.20435,15012.18555
1365004412.20442,15060.80176
1365004412.20845,15031.9375
1365004412.2284,15029.2627
1365004412.22847,15038.11816
1365004412.24337,14921.00098
1365004412.24345,14907.24707
1365004412.25737,15028.23633
1365004412.25744,15581.44141
1365004412.26841,16175.71289
1365004412.28351,16078.83594
1365004412.2837,15829.75977
1365004412.29837,15477.04004
1365004412.29843,15179.92188
1365004412.31433,15104.44531
1365004412.31439,15027.58887
1365004412.33037,15025.40234
1365004412.33336,15045.26367
1365004412.33343,14990.96777
1365004412.35241,15027.87012
1365004412.35253,14989.18457
1365004412.36741,14990.21094
1365004412.36748,15024.74316
1365004412.38147,14966.77051
1365004412.38164,15007.11621
1365004412.39258,14988.63477
1365004412.40739,14954.36035
1365004412.40746,14986.09473
1365004412.4234,14933.27637
1365004412.42351,14943.20801
1365004412.4384,14928.53711
1365004412.43848,14889.80371
1365004412.45241,14922.23438
1365004412.45265,14864.64062
1365004412.46239,14874.46191
1365004412.47833,14890.80566
1365004412.47851,14842.27539
1365004412.49238,14892.02637
1365004412.49263,14882.71875
1365004412.50536,14905.8418
1365004412.50541,14973.13477
1365004412.51533,14942.96289
1365004412.53241,14995.42676
1365004412.53248,15000.34961
1365004412.54846,14995.70801
1365004412.54864,15050.58984
1365004412.56436,15014.60449
1365004412.56444,15042.93066
1365004412.5773,15055.3291
1365004412.57736,15030.54492
1365004412.58738,15078.0
1365004412.59437,15033.13477
1365004412.60234,15052.32422
1365004412.61839,15078.20801
1365004412.61846,15024.29102
1365004412.63039,15065.35742
1365004412.64247,15035.41895
1365004412.64265,15037.77637
1365004412.65534,15074.31152
1365004412.65541,15023.45996
1365004412.6734,15065.05176
1365004412.67348,15049.77148
1365004412.68736,15036.90918
1365004412.68743,15088.66406
1365004412.70142,15043.23633
1365004412.70149,15069.2666
1365004412.71031,15069.18066
1365004412.72536,15039.81641
1365004412.72543,15086.2207
1365004412.74039,15045.8623
1365004412.74044,15062.14551
1365004412.7544,15088.79785
1365004412.7545,15047.98828
1365004412.76546,15093.61133
1365004412.78736,15051.75
1365004412.78743,15043.56641
1365004412.80238,15084.30273
1365004412.80246,15037.72754
1365004412.81447,15093.25684
1365004412.81465,15095.11328
1365004412.82537,15079.44141
1365004412.83539,15109.03809
1365004412.83545,15052.20215
1365004412.85038,15081.53027
1365004412.85045,15091.16797
1365004412.86546,15064.44141
1365004412.86553,15103.82227
1365004412.88046,15059.54297
1365004412.88834,15082.94727
1365004412.8884,15104.0918
1365004412.89742,15035.62598
1365004412.90536,15025.24316
1365004412.92239,14924.15234
1365004412.92263,14921.9043
1365004412.93536,15305.19922
1365004412.93541,15944.2998
1365004412.95039,16245.02148
1365004412.95937,16015.11035
1365004412.95946,15662.19434
1365004412.97549,15364.88184
1365004412.97567,15124.97949
1365004412.99036,15087.4668
1365004412.99043,15079.22168
1365004413.00339,15040.13379
1365004413.00346,15069.04688
1365004413.01538,15035.52832
1365004413.03441,15044.10352
1365004413.03447,15049.31934
1365004413.05038,15014.48242
1365004413.05045,15055.73242
1365004413.06341,15014.12793
1365004413.06347,15015.3125
1365004413.07443,15036.48145
1365004413.08438,14982.79688
1365004413.08445,15007.91016
1365004413.09942,14979.51074
1365004413.09949,14954.64062
1365004413.11454,14974.30664
1365004413.11502,14914.74707
1365004413.12841,14926.16797
1365004413.12849,14915.91895
1365004413.1393,14880.05566
1365004413.15448,14914.31934
1365004413.15455,14879.38379
1365004413.17736,14902.37305
1365004413.17744,14945.10059
1365004413.18436,14935.83008
1365004413.18443,15000.77734
1365004413.20936,14991.0293
1365004413.21229,15012.42969
1365004413.21234,15062.02246
1365004413.22442,15026.00098
1365004413.2245,15068.05664
1365004413.23932,15062.20605
1365004413.23938,15055.09668
1365004413.25641,15089.61621
1365004413.25648,15043.21191
1365004413.26237,15073.5293
1365004413.27835,15081.26172
1365004413.27842,15050.3457
1365004413.29441,15087.03906
1365004413.29448,15052.83691
1365004413.30935,15055.41504
1365004413.30942,15072.55176
1365004413.32243,15045.875
1365004413.3225,15077.12109
1365004413.33335,15046.64453
1365004413.34836,15051.73828
1365004413.34843,15073.04102
1365004413.36341,15043.29688
1365004413.36348,15066.70117
1365004413.37736,15055.65918
1365004413.37743,15049.18457
1365004413.3884,15077.68262
1365004413.40331,15043.29688
1365004413.40337,15068.5332
1365004413.41841,15060.01953
1365004413.41848,15042.40527
1365004413.43339,15082.71484
1365004413.43347,15054.76758
1365004413.44736,15045.88672
1365004413.45854,15054.64551
1365004413.4586,15027.07617
1365004413.47347,15052.21387
1365004413.47364,15057.68652
1365004413.49441,15064.84473
1365004413.49447,15092.42578
1365004413.5085,15061.0459
1365004413.50866,15062.81641
1365004413.5123,15053.52148
1365004413.52743,15055.02344
1365004413.52751,15081.2373
1365004413.54338,15055.40234
1365004413.54348,15067.83691
1365004413.55838,15067.78809
1365004413.55845,15050.90723
1365004413.57338,15054.32715
1365004413.57345,14987.52344
1365004413.57731,14924.66504
1365004413.59739,14920.98828
1365004413.59745,15209.29883
1365004413.61338,15844.71094
1365004413.61345,16113.77148
1365004413.62535,15928.9707
1365004413.62541,15642.47949
1365004413.63736,15310.3418
1365004413.64441,15141.17578
1365004413.65237,15059.34766
1365004413.66937,15033.96484
1365004413.66946,15039.00977
1365004413.68239,15018.14648
1365004413.68246,15029.99512
1365004413.69635,15024.69434
1365004413.6964,15001.3877
1365004413.7074,15011.2207
1365004413.7234,14985.10547
1365004413.72346,14988.35449
1365004413.74241,14992.99609
1365004413.74266,14956.94922
1365004413.7534,14959.625
1365004413.75348,14942.04688
1365004413.75935,14927.88965
1365004413.77544,14933.80176
1365004413.77562,14894.20117
1365004413.7924,14906.07422
1365004413.7925,14877.82031
1365004413.79935,14859.08301
1365004413.80937,14876.75781
1365004413.82339,14836.39941
1365004413.82736,14856.0166
1365004413.82741,14866.17969
1365004413.84536,14872.27539
1365004413.8456,14921.97754
1365004413.8604,14924.77539
1365004413.86048,14959.01367
1365004413.87441,14977.04297
1365004413.87477,14976.0293
1365004413.88541,15011.7334
1365004413.90046,14992.2627
1365004413.90085,14990.71191
1365004413.91738,15019.31934
1365004413.9176,14994.20508
1365004413.9303,15020.88281
1365004413.93042,15006.93359
1365004413.9444,14993.48438
1365004413.94464,15026.3916
1365004413.95739,14995.87891
1365004413.97737,15027.06348
1365004413.97745,15017.4873
1365004413.9894,14994.91406
1365004413.98948,15028.24805
1365004414.00039,14990.96777
1365004414.00738,15011.51367
1365004414.00745,15014.00586
1365004414.01437,14983.99316
1365004414.02443,15024.48633
1365004414.03936,15002.6582
1365004414.03943,15008.58203
1365004414.05541,15033.58594
1365004414.05548,14997.47852
1365004414.07053,15035.00293
1365004414.07933,15023.19141
1365004414.07939,15004.17285
1365004414.09441,15033.69629
1365004414.09449,14998.46777
1365004414.11036,15033.21973
1365004414.11043,15037.6543
1365004414.12333,15026.44043
1365004414.12342,15069.6084
1365004414.13442,15015.77734
1365004414.14943,15020.93164
1365004414.1495,15026.78223
1365004414.17036,15007.77637
1365004414.17043,15052.11621
1365004414.17937,15017.38965
1365004414.17944,15025.01172
1365004414.19434,15047.13281
1365004414.1944,15013.39453
1365004414.20435,15028.85938
1365004414.21941,14963.10547
1365004414.2195,14896.99805
1365004414.23344,14921.44043
1365004414.23355,15155.67578
1365004414.24843,15718.9209
1365004414.2485,15956.30762
1365004414.25936,15800.60254
1365004414.27437,15605.7002
1365004414.27444,15306.82324
1365004414.28937,15131.85645
